word,count
upstart,1
urge,7
urgent,3
usage,2
use,40
useful,6
useless,6
uselessly,1
usual,34
usually,8
utmost,10
utter,12
utterance,1
uttered,1
utterly,1
v,4
vacancy,1
vacant,5
vague,2
vain,20
valid,1
valley,4
valuable,9
value,14
valueless,1
vanish,3
vanity,18
variance,1
variation,2
varied,1
variety,8
various,9
vary,7
varying,1
vast,3
vastly,1
vehemence,1
veneration,1
venison,1
vent,3
venture,13
venus,1
veracity,2
verdict,1
verdure,1
verily,1
verior,1
vernon,1
verse,1
very,503
vestibule,5
vex,6
vexation,11
vexatious,2
vexed,4
vi,2
vice,4
vicinity,1
vicious,1
victim,1
victory,1
view,32
vigorous,1
vigorously,1
vigour,1
vii,2
viii,1
village,6
villainous,1
vindication,2
vingt,1
violate,1
violation,2
violence,3
violent,9
violently,6
viraginous,1
virtue,10
visible,5
visit,65
visited,1
visitor,25
vivacity,2
vogue,1
voice,23
void,1
volatility,1
volubility,1
volume,2
voluntarily,6
voluntary,3
vote,1
vouch,3
vouchsafe,1
vow,2
vulgar,3
vulgarity,3
w,2
wait,34
waiter,3
waive,1
wake,1
walk,124
walker,3
walking,2
wander,6
want,89
wantonly,1
war,1
ward,2
warehouse,2
warm,8
warmly,8
warmth,8
warn,5
warrant,1
warwick,1
waste,2
watch,19
watchful,1
watchfulness,2
water,4
watering,1
watson,1
wave,1
waver,2
way,120
we,259
weak,8
weaken,1
weakness,7
wealth,3
wear,6
wearisome,1
weary,3
weather,6
webb,1
wed,3
wedding,11
wednesday,9
week,47
weep,1
weigh,2
weight,6
weighty,1
welcome,22
welfare,5
well,261
west,1
westerham,1
wet,2
what,492
whatever,33
when,388
whence,3
whenever,23
where,93
wherever,8
whether,59
which,567
whichever,3
while,80
whilst,4
whim,2
whimsical,1
whisper,14
whist,5
white,5
whither,2
whitman,1
whittingham,2
who,297
whole,80
wholly,26
whom,88
whose,60
why,54
wicked,1
wickedly,1
wickedness,2
wickham,200
wide,3
widely,4
widow,3
wife,51
wild,11
wilderness,1
wilful,3
wilfully,4
will,422
william,46
willing,6
willingly,4
willingness,3
win,6
wind,2
winding,2
window,22
wine,3
wink,4
winter,15
wise,12
wisely,4
wisest,1
wish,184
wished,1
wisher,1
wishing,1
wit,8
with,1102
withdraw,7
withdrawn,1
withdrew,1
withhold,4
within,34
without,177
withstood,1
witness,8
witticism,1
witty,1
woe,1
wollstonecraft,1
woman,89
womanly,1
wonder,48
wonderful,3
wonderfully,3
wood,12
woody,2
word,83
work,29
workbag,1
worked,1
world,72
worldly,2
worse,1
worth,15
worthless,2
worthlessness,1
worthy,3
would,482
wound,5
wounded,1
wretched,10
wretchedly,1
wretchedness,2
write,90
writer,3
writing,7
wrong,15
x,2
xi,1
xii,2
xiii,2
xiv,2
xix,1
xl,2
xli,1
xlii,1
xliii,1
xliv,2
xlix,2
xlv,1
xlvi,2
xlvii,1
xlviii,1
xv,2
xvi,2
xvii,1
xviii,2
xx,2
xxi,2
xxii,2
xxiii,1
xxiv,2
xxix,1
xxv,3
xxvi,1
xxvii,1
xxviii,1
xxx,2
xxxi,2
xxxii,2
xxxiii,1
xxxiv,2
xxxix,1
xxxv,1
xxxvi,2
xxxvii,1
xxxviii,1
yard,1
yawn,4
year,71
yes,76
yesterday,13
yet,78
yield,9
yielding,1
york,1
you,1342
young,175
younge,4
younger,2
your,437
yours,21
yourself,49
yourselves,2
youth,11
