JobID           JobName  Partition    Account  AllocCPUS      State ExitCode 
10327365           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327365.ba+      batch                ds2002          1  COMPLETED      0:0 
10327371           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327371.ba+      batch                ds2002          1  COMPLETED      0:0 
10327378           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327378.ba+      batch                ds2002          1  COMPLETED      0:0 
10327384           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327384.ba+      batch                ds2002          1  COMPLETED      0:0 
10327395           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327395.ba+      batch                ds2002          1  COMPLETED      0:0 
10327403           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327403.ba+      batch                ds2002          1  COMPLETED      0:0 
10327409           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327409.ba+      batch                ds2002          1  COMPLETED      0:0 
10327422           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327422.ba+      batch                ds2002          1  COMPLETED      0:0 
10327429           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327429.ba+      batch                ds2002          1  COMPLETED      0:0 
10327439           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327439.ba+      batch                ds2002          1  COMPLETED      0:0 
10327446           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327446.ba+      batch                ds2002          1  COMPLETED      0:0 
10327458           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327458.ba+      batch                ds2002          1  COMPLETED      0:0 
10327464           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327464.ba+      batch                ds2002          1  COMPLETED      0:0 
10327486           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327486.ba+      batch                ds2002          1  COMPLETED      0:0 
10327495           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327495.ba+      batch                ds2002          1  COMPLETED      0:0 
10327507           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327507.ba+      batch                ds2002          1  COMPLETED      0:0 
10327518           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327518.ba+      batch                ds2002          1  COMPLETED      0:0 
10327536           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327536.ba+      batch                ds2002          1  COMPLETED      0:0 
10327546           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327546.ba+      batch                ds2002          1  COMPLETED      0:0 
10327608           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327608.ba+      batch                ds2002          1  COMPLETED      0:0 
10327627           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327627.ba+      batch                ds2002          1  COMPLETED      0:0 
10327633           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327633.ba+      batch                ds2002          1  COMPLETED      0:0 
10327645           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327645.ba+      batch                ds2002          1  COMPLETED      0:0 
10327651           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327651.ba+      batch                ds2002          1  COMPLETED      0:0 
10327653           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327653.ba+      batch                ds2002          1  COMPLETED      0:0 
10327659           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327659.ba+      batch                ds2002          1  COMPLETED      0:0 
10327673           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327673.ba+      batch                ds2002          1  COMPLETED      0:0 
10327678           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327678.ba+      batch                ds2002          1  COMPLETED      0:0 
10327682           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327682.ba+      batch                ds2002          1  COMPLETED      0:0 
10327697           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327697.ba+      batch                ds2002          1  COMPLETED      0:0 
10327725           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327725.ba+      batch                ds2002          1  COMPLETED      0:0 
10327753           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327753.ba+      batch                ds2002          1  COMPLETED      0:0 
10327763           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327763.ba+      batch                ds2002          1  COMPLETED      0:0 
10327766           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327766.ba+      batch                ds2002          1  COMPLETED      0:0 
10327790           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327790.ba+      batch                ds2002          1  COMPLETED      0:0 
10327800           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327800.ba+      batch                ds2002          1  COMPLETED      0:0 
10327817           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327817.ba+      batch                ds2002          1  COMPLETED      0:0 
10327825           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327825.ba+      batch                ds2002          1  COMPLETED      0:0 
10327831           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327831.ba+      batch                ds2002          1  COMPLETED      0:0 
10327840           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327840.ba+      batch                ds2002          1  COMPLETED      0:0 
10327845           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327845.ba+      batch                ds2002          1  COMPLETED      0:0 
10327860           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327860.ba+      batch                ds2002          1  COMPLETED      0:0 
10327867           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327867.ba+      batch                ds2002          1  COMPLETED      0:0 
10327881           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327881.ba+      batch                ds2002          1  COMPLETED      0:0 
10327888           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327888.ba+      batch                ds2002          1  COMPLETED      0:0 
10327907           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327907.ba+      batch                ds2002          1  COMPLETED      0:0 
10327915           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327915.ba+      batch                ds2002          1  COMPLETED      0:0 
10327925           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327925.ba+      batch                ds2002          1  COMPLETED      0:0 
10327938           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327938.ba+      batch                ds2002          1  COMPLETED      0:0 
10327950           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327950.ba+      batch                ds2002          1  COMPLETED      0:0 
10327958           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327958.ba+      batch                ds2002          1  COMPLETED      0:0 
10327975           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10327975.ba+      batch                ds2002          1  COMPLETED      0:0 
10328001           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328001.ba+      batch                ds2002          1  COMPLETED      0:0 
10328003           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328003.ba+      batch                ds2002          1  COMPLETED      0:0 
10328005           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328005.ba+      batch                ds2002          1  COMPLETED      0:0 
10328011           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328011.ba+      batch                ds2002          1  COMPLETED      0:0 
10328020           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328020.ba+      batch                ds2002          1  COMPLETED      0:0 
10328031           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328031.ba+      batch                ds2002          1  COMPLETED      0:0 
10328034           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328034.ba+      batch                ds2002          1  COMPLETED      0:0 
10328040           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328040.ba+      batch                ds2002          1  COMPLETED      0:0 
10328047           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328047.ba+      batch                ds2002          1  COMPLETED      0:0 
10328054           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328054.ba+      batch                ds2002          1  COMPLETED      0:0 
10328064           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328064.ba+      batch                ds2002          1  COMPLETED      0:0 
10328072           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328072.ba+      batch                ds2002          1  COMPLETED      0:0 
10328080           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328080.ba+      batch                ds2002          1  COMPLETED      0:0 
10328092           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328092.ba+      batch                ds2002          1  COMPLETED      0:0 
10328096           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328096.ba+      batch                ds2002          1  COMPLETED      0:0 
10328103           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328103.ba+      batch                ds2002          1  COMPLETED      0:0 
10328116           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328116.ba+      batch                ds2002          1  COMPLETED      0:0 
10328125           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328125.ba+      batch                ds2002          1  COMPLETED      0:0 
10328129           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328129.ba+      batch                ds2002          1  COMPLETED      0:0 
10328133           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328133.ba+      batch                ds2002          1  COMPLETED      0:0 
10328138           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328138.ba+      batch                ds2002          1  COMPLETED      0:0 
10328141           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328141.ba+      batch                ds2002          1  COMPLETED      0:0 
10328145           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328145.ba+      batch                ds2002          1  COMPLETED      0:0 
10328151           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328151.ba+      batch                ds2002          1  COMPLETED      0:0 
10328156           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328156.ba+      batch                ds2002          1  COMPLETED      0:0 
10328162           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328162.ba+      batch                ds2002          1  COMPLETED      0:0 
10328173           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328173.ba+      batch                ds2002          1  COMPLETED      0:0 
10328177           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328177.ba+      batch                ds2002          1  COMPLETED      0:0 
10328184           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328184.ba+      batch                ds2002          1  COMPLETED      0:0 
10328188           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328188.ba+      batch                ds2002          1  COMPLETED      0:0 
10328194           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328194.ba+      batch                ds2002          1  COMPLETED      0:0 
10328221           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328221.ba+      batch                ds2002          1  COMPLETED      0:0 
10328235           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328235.ba+      batch                ds2002          1  COMPLETED      0:0 
10328240           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328240.ba+      batch                ds2002          1  COMPLETED      0:0 
10328245           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328245.ba+      batch                ds2002          1  COMPLETED      0:0 
10328247           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328247.ba+      batch                ds2002          1  COMPLETED      0:0 
10328252           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328252.ba+      batch                ds2002          1  COMPLETED      0:0 
10328256           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328256.ba+      batch                ds2002          1  COMPLETED      0:0 
10328271           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328271.ba+      batch                ds2002          1  COMPLETED      0:0 
10328280           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328280.ba+      batch                ds2002          1  COMPLETED      0:0 
10328297           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328297.ba+      batch                ds2002          1  COMPLETED      0:0 
10328303           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328303.ba+      batch                ds2002          1  COMPLETED      0:0 
10328311           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328311.ba+      batch                ds2002          1  COMPLETED      0:0 
10328318           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328318.ba+      batch                ds2002          1  COMPLETED      0:0 
10328339           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328339.ba+      batch                ds2002          1  COMPLETED      0:0 
10328350           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328350.ba+      batch                ds2002          1  COMPLETED      0:0 
10328366           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328366.ba+      batch                ds2002          1  COMPLETED      0:0 
10328404           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328404.ba+      batch                ds2002          1  COMPLETED      0:0 
10328410           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328410.ba+      batch                ds2002          1  COMPLETED      0:0 
10328415           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328415.ba+      batch                ds2002          1  COMPLETED      0:0 
10328424           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328424.ba+      batch                ds2002          1  COMPLETED      0:0 
10328433           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328433.ba+      batch                ds2002          1  COMPLETED      0:0 
10328442           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328442.ba+      batch                ds2002          1  COMPLETED      0:0 
10328448           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328448.ba+      batch                ds2002          1  COMPLETED      0:0 
10328454           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328454.ba+      batch                ds2002          1  COMPLETED      0:0 
10328472           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328472.ba+      batch                ds2002          1  COMPLETED      0:0 
10328489           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328489.ba+      batch                ds2002          1  COMPLETED      0:0 
10328502           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328502.ba+      batch                ds2002          1  COMPLETED      0:0 
10328532           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328532.ba+      batch                ds2002          1  COMPLETED      0:0 
10328540           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328540.ba+      batch                ds2002          1  COMPLETED      0:0 
10328554           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328554.ba+      batch                ds2002          1  COMPLETED      0:0 
10328566           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328566.ba+      batch                ds2002          1  COMPLETED      0:0 
10328567           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328567.ba+      batch                ds2002          1  COMPLETED      0:0 
10328591           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328591.ba+      batch                ds2002          1  COMPLETED      0:0 
10328610           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328610.ba+      batch                ds2002          1  COMPLETED      0:0 
10328616           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328616.ba+      batch                ds2002          1  COMPLETED      0:0 
10328633           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328633.ba+      batch                ds2002          1  COMPLETED      0:0 
10328663           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328663.ba+      batch                ds2002          1  COMPLETED      0:0 
10328670           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328670.ba+      batch                ds2002          1  COMPLETED      0:0 
10328679           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328679.ba+      batch                ds2002          1  COMPLETED      0:0 
10328706           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328706.ba+      batch                ds2002          1  COMPLETED      0:0 
10328723           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328723.ba+      batch                ds2002          1  COMPLETED      0:0 
10328732           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328732.ba+      batch                ds2002          1  COMPLETED      0:0 
10328741           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328741.ba+      batch                ds2002          1  COMPLETED      0:0 
10328745           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328745.ba+      batch                ds2002          1  COMPLETED      0:0 
10328773           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328773.ba+      batch                ds2002          1  COMPLETED      0:0 
10328793           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328793.ba+      batch                ds2002          1  COMPLETED      0:0 
10328824           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328824.ba+      batch                ds2002          1  COMPLETED      0:0 
10328827           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328827.ba+      batch                ds2002          1  COMPLETED      0:0 
10328848           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328848.ba+      batch                ds2002          1  COMPLETED      0:0 
10328870           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328870.ba+      batch                ds2002          1  COMPLETED      0:0 
10328893           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328893.ba+      batch                ds2002          1  COMPLETED      0:0 
10328907           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328907.ba+      batch                ds2002          1  COMPLETED      0:0 
10328908           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328908.ba+      batch                ds2002          1  COMPLETED      0:0 
10328915           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328915.ba+      batch                ds2002          1  COMPLETED      0:0 
10328926           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328926.ba+      batch                ds2002          1  COMPLETED      0:0 
10328939           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328939.ba+      batch                ds2002          1  COMPLETED      0:0 
10328954           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328954.ba+      batch                ds2002          1  COMPLETED      0:0 
10328962           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328962.ba+      batch                ds2002          1  COMPLETED      0:0 
10328974           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328974.ba+      batch                ds2002          1  COMPLETED      0:0 
10328977           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328977.ba+      batch                ds2002          1  COMPLETED      0:0 
10328986           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10328986.ba+      batch                ds2002          1  COMPLETED      0:0 
10329000           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329000.ba+      batch                ds2002          1  COMPLETED      0:0 
10329007           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329007.ba+      batch                ds2002          1  COMPLETED      0:0 
10329013           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329013.ba+      batch                ds2002          1  COMPLETED      0:0 
10329023           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329023.ba+      batch                ds2002          1  COMPLETED      0:0 
10329031           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329031.ba+      batch                ds2002          1  COMPLETED      0:0 
10329034           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329034.ba+      batch                ds2002          1  COMPLETED      0:0 
10329040           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329040.ba+      batch                ds2002          1  COMPLETED      0:0 
10329042           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329042.ba+      batch                ds2002          1  COMPLETED      0:0 
10329049           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329049.ba+      batch                ds2002          1  COMPLETED      0:0 
10329053           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329053.ba+      batch                ds2002          1  COMPLETED      0:0 
10329059           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329059.ba+      batch                ds2002          1  COMPLETED      0:0 
10329067           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329067.ba+      batch                ds2002          1  COMPLETED      0:0 
10329072           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329072.ba+      batch                ds2002          1  COMPLETED      0:0 
10329075           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329075.ba+      batch                ds2002          1  COMPLETED      0:0 
10329080           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329080.ba+      batch                ds2002          1  COMPLETED      0:0 
10329082           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329082.ba+      batch                ds2002          1  COMPLETED      0:0 
10329085           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329085.ba+      batch                ds2002          1  COMPLETED      0:0 
10329090           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329090.ba+      batch                ds2002          1  COMPLETED      0:0 
10329098           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329098.ba+      batch                ds2002          1  COMPLETED      0:0 
10329110           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329110.ba+      batch                ds2002          1  COMPLETED      0:0 
10329112           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329112.ba+      batch                ds2002          1  COMPLETED      0:0 
10329114           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329114.ba+      batch                ds2002          1  COMPLETED      0:0 
10329116           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329116.ba+      batch                ds2002          1  COMPLETED      0:0 
10329121           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329121.ba+      batch                ds2002          1  COMPLETED      0:0 
10329126           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329126.ba+      batch                ds2002          1  COMPLETED      0:0 
10329131           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329131.ba+      batch                ds2002          1  COMPLETED      0:0 
10329139           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329139.ba+      batch                ds2002          1  COMPLETED      0:0 
10329145           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329145.ba+      batch                ds2002          1  COMPLETED      0:0 
10329169           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329169.ba+      batch                ds2002          1  COMPLETED      0:0 
10329174           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329174.ba+      batch                ds2002          1  COMPLETED      0:0 
10329175           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329175.ba+      batch                ds2002          1  COMPLETED      0:0 
10329179           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329179.ba+      batch                ds2002          1  COMPLETED      0:0 
10329189           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329189.ba+      batch                ds2002          1  COMPLETED      0:0 
10329195           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329195.ba+      batch                ds2002          1  COMPLETED      0:0 
10329202           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329202.ba+      batch                ds2002          1  COMPLETED      0:0 
10329208           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329208.ba+      batch                ds2002          1  COMPLETED      0:0 
10329214           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329214.ba+      batch                ds2002          1  COMPLETED      0:0 
10329217           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329217.ba+      batch                ds2002          1  COMPLETED      0:0 
10329226           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329226.ba+      batch                ds2002          1  COMPLETED      0:0 
10329238           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329238.ba+      batch                ds2002          1  COMPLETED      0:0 
10329245           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329245.ba+      batch                ds2002          1  COMPLETED      0:0 
10329351           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329351.ba+      batch                ds2002          1  COMPLETED      0:0 
10329358           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329358.ba+      batch                ds2002          1  COMPLETED      0:0 
10329365           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329365.ba+      batch                ds2002          1  COMPLETED      0:0 
10329370           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329370.ba+      batch                ds2002          1  COMPLETED      0:0 
10329375           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329375.ba+      batch                ds2002          1  COMPLETED      0:0 
10329382           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329382.ba+      batch                ds2002          1  COMPLETED      0:0 
10329387           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329387.ba+      batch                ds2002          1  COMPLETED      0:0 
10329393           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329393.ba+      batch                ds2002          1  COMPLETED      0:0 
10329395           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329395.ba+      batch                ds2002          1  COMPLETED      0:0 
10329404           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329404.ba+      batch                ds2002          1  COMPLETED      0:0 
10329406           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329406.ba+      batch                ds2002          1  COMPLETED      0:0 
10329408           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329408.ba+      batch                ds2002          1  COMPLETED      0:0 
10329416           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329416.ba+      batch                ds2002          1  COMPLETED      0:0 
10329420           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329420.ba+      batch                ds2002          1  COMPLETED      0:0 
10329430           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329430.ba+      batch                ds2002          1  COMPLETED      0:0 
10329440           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329440.ba+      batch                ds2002          1  COMPLETED      0:0 
10329442           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329442.ba+      batch                ds2002          1  COMPLETED      0:0 
10329451           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329451.ba+      batch                ds2002          1  COMPLETED      0:0 
10329452           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329452.ba+      batch                ds2002          1  COMPLETED      0:0 
10329455           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329455.ba+      batch                ds2002          1  COMPLETED      0:0 
10329459           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329459.ba+      batch                ds2002          1  COMPLETED      0:0 
10329465           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329465.ba+      batch                ds2002          1  COMPLETED      0:0 
10329476           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329476.ba+      batch                ds2002          1  COMPLETED      0:0 
10329484           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329484.ba+      batch                ds2002          1  COMPLETED      0:0 
10329489           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329489.ba+      batch                ds2002          1  COMPLETED      0:0 
10329493           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329493.ba+      batch                ds2002          1  COMPLETED      0:0 
10329500           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329500.ba+      batch                ds2002          1  COMPLETED      0:0 
10329502           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329502.ba+      batch                ds2002          1  COMPLETED      0:0 
10329508           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329508.ba+      batch                ds2002          1  COMPLETED      0:0 
10329521           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329521.ba+      batch                ds2002          1  COMPLETED      0:0 
10329534           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329534.ba+      batch                ds2002          1  COMPLETED      0:0 
10329539           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329539.ba+      batch                ds2002          1  COMPLETED      0:0 
10329544           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329544.ba+      batch                ds2002          1  COMPLETED      0:0 
10329553           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329553.ba+      batch                ds2002          1  COMPLETED      0:0 
10329554           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329554.ba+      batch                ds2002          1  COMPLETED      0:0 
10329561           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329561.ba+      batch                ds2002          1  COMPLETED      0:0 
10329568           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329568.ba+      batch                ds2002          1  COMPLETED      0:0 
10329570           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329570.ba+      batch                ds2002          1  COMPLETED      0:0 
10329581           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329581.ba+      batch                ds2002          1  COMPLETED      0:0 
10329588           lab7 standard-+     ds2002          1  COMPLETED      0:0 
10329588.ba+      batch                ds2002          1  COMPLETED      0:0 
